-10.985, 1.629
-10.846, 1.610
-10.721, 1.556
-10.626, 1.497
-10.555, 1.443
-10.479, 1.387
-10.366, 1.330
-10.223, 1.278
-10.079, 1.256
-9.936, 1.255
-9.794, 1.260
-9.652, 1.279
-9.510, 1.300
-9.369, 1.324
-9.227, 1.351
-9.086, 1.375
-8.944, 1.392
-8.803, 1.417
-8.661, 1.444
-8.520, 1.471
-8.378, 1.502
-8.237, 1.528
-8.095, 1.543
-7.953, 1.556
-7.811, 1.570
-7.669, 1.582
-7.527, 1.590
-7.385, 1.603
-7.242, 1.612
-7.100, 1.613
-6.957, 1.609
-6.814, 1.608
-6.671, 1.610
-6.529, 1.614
-6.386, 1.612
-6.244, 1.610
-6.149, 1.610
