-23.491, -251.852
-23.265, -218.519
-22.725, -163.704
-22.542, -124.444
-22.259, -92.593
-22.010, -51.852
-21.758, -10.370
-21.443, 31.852
-21.180, 17.037
-20.729, 22.963
-20.524, 9.630
-20.027, -9.630
-19.753, -0.741
-19.248, -17.037
-18.887, -40.000
-18.224, -85.185
-17.814, -92.593
-17.334, -117.037
-16.532, -137.037
-15.345, -172.593
-14.712, -187.407
-14.378, -199.259
-13.713, -203.704
-13.201, -217.778
-12.414, -222.963
-11.534, -217.778
-10.391, -227.407
-9.582, -225.185
-8.985, -231.852
-8.333, -240.741
-7.501, -231.111
-6.687, -227.407
-6.061, -244.444
-4.995, -239.259
-3.909, -247.407
-3.272, -240.741
-2.407, -240.741
-1.811, -247.407
-0.798, -239.259
0.162, -248.148
0.850, -245.185
1.886, -249.630
2.913, -257.037
3.811, -245.926
4.559, -243.704
