-162.041, -1.256
-158.572, -1.336
-155.125, -1.485
-151.676, -1.624
-148.222, -1.750
-144.749, -1.816
-141.275, -1.881
-137.789, -1.912
-134.319, -1.988
-130.834, -2.019
-127.327, -1.988
-123.835, -1.998
-120.343, -2.010
-116.834, -1.969
-113.339, -1.972
-109.837, -1.953
-106.335, -1.934
-102.832, -1.912
-99.337, -1.914
-95.828, -1.873
-92.322, -1.843
-88.822, -1.831
-85.317, -1.803
-81.814, -1.780
-78.303, -1.735
-74.753, -1.705
-71.285, -1.656
-67.786, -1.646
-64.274, -1.596
-60.763, -1.549
-57.261, -1.530
-53.749, -1.483
-50.237, -1.432
-46.725, -1.383
-43.225, -1.372
-39.717, -1.334
-36.202, -1.275
-32.703, -1.267
-29.188, -1.209
-25.681, -1.176
-22.175, -1.145
-18.671, -1.119
-15.174, -1.116
