409.144, -70.376
416.221, -76.349
414.455, -71.832
420.573, -82.461
425.543, -87.178
431.013, -92.002
438.541, -97.122
448.482, -100.491
453.778, -103.144
463.010, -103.529
472.950, -101.731
482.661, -100.041
493.058, -96.726
503.453, -94.351
512.711, -92.945
522.651, -91.762
532.591, -90.712
542.532, -89.382
551.880, -87.162
562.412, -84.761
572.352, -83.120
582.293, -81.431
592.233, -80.523
602.173, -79.999
612.113, -78.958
622.054, -77.046
631.994, -75.139
642.253, -74.379
651.492, -74.663
662.962, -72.596
672.902, -71.034
682.327, -70.958
690.680, -69.644
