-30.001, 30.981
-29.646, 30.822
-29.291, 30.610
-28.936, 30.378
-28.582, 30.156
-28.227, 30.043
-27.872, 29.948
-27.517, 29.822
-27.162, 29.712
-26.807, 29.656
-26.452, 29.597
-26.098, 29.545
-25.743, 29.536
-25.388, 29.547
-25.033, 29.547
-24.678, 29.571
-24.323, 29.589
-23.969, 29.635
-23.614, 29.676
-23.245, 29.688
-22.930, 29.639
-22.549, 29.760
-22.194, 29.830
-21.839, 29.868
-21.485, 29.913
-21.130, 29.982
-20.775, 30.016
-20.420, 30.072
-20.065, 30.119
-19.710, 30.171
-19.355, 30.246
-19.001, 30.310
-18.646, 30.381
-18.291, 30.424
-17.923, 30.484
-17.581, 30.558
-17.226, 30.642
-16.871, 30.713
-16.517, 30.788
-16.162, 30.853
-15.807, 30.916
-15.452, 31.003
-15.097, 31.058
-14.728, 31.161
-14.399, 31.213
-14.034, 31.199
